"epoch","training loss","validation loss"
"95","0.0313893","0"
"96","0.0313855","0"
"97","0.0313916","0"
"98","0.0313741","0"
"99","0.0313797","0"
"100","0.031372","0"
"101","0.0313644","0"
"102","0.0313619","0"
"103","0.0313635","0"
"104","0.0313685","0"
"105","0.0313473","0"
"106","0.0313449","0"
"107","0.0313506","0"
"108","0.031346","0"
"109","0.0313305","0"
"110","0.0313291","0"
"111","0.0313333","0"
"112","0.031335","0"
"113","0.0313264","0"
"114","0.03131","0"
"115","0.031311","0"
"116","0.0313067","0"
"117","0.0313113","0"
"118","0.0312973","0"
"119","0.0313041","0"
"120","0.0313022","0"
"121","0.0313113","0"
"122","0.0312856","0"
"123","0.0312827","0"
"124","0.0312941","0"
"125","0.0312802","0"
"126","0.0312855","0"
"127","0.0312724","0"
"128","0.0312791","0"
"129","0.0312834","0"
"130","0.0312683","0"
"131","0.031259","0"
"132","0.0312603","0"
"133","0.0312683","0"
"134","0.0312515","0"
"135","0.0312462","0"
"136","0.0312501","0"
"137","0.0312474","0"
"138","0.0312501","0"
"139","0.0312391","0"
"140","0.031234","0"
"141","0.0312338","0"
"142","0.031229","0"
"143","0.0312305","0"
"144","0.0312361","0"
"145","0.0312164","0"
"146","0.0312192","0"
"147","0.0312228","0"
"148","0.0312162","0"
"149","0.0312162","0"
"150","0.0312101","0"
"151","0.0312094","0"
"152","0.0311971","0"
"153","0.0311991","0"
"154","0.0311946","0"
"155","0.0311982","0"
"156","0.0311933","0"
"157","0.0311985","0"
"158","0.0311915","0"
"159","0.0311882","0"
"160","0.0311895","0"
"161","0.0311773","0"
"162","0.031171","0"
"163","0.0311775","0"
"164","0.0311785","0"
"165","0.0311912","0"
"166","0.0311697","0"
"167","0.0311591","0"
"168","0.031161","0"
"169","0.031162","0"
"170","0.0311651","0"
"171","0.0311445","0"
"172","0.0311544","0"
"173","0.031144","0"
"174","0.0311453","0"
"175","0.0311574","0"
"176","0.0311468","0"
"177","0.0311451","0"
"178","0.0311447","0"
"179","0.0311312","0"
"180","0.0311294","0"
"181","0.0311409","0"
"182","0.0311413","0"
"183","0.0311337","0"
"184","0.0311249","0"
"185","0.0311347","0"
"186","0.0311231","0"
"187","0.0311222","0"
"188","0.0311225","0"
"189","0.0311312","0"
"190","0.0311277","0"
"191","0.0311094","0"
"192","0.0311194","0"
"193","0.0311205","0"
"194","0.0311204","0"
"195","0.0311084","0"
"196","0.0311107","0"
"197","0.0311181","0"
"198","0.0311195","0"
"199","0.0311056","0"
"200","0.0310998","0"
"201","0.0311056","0"
"202","0.0310985","0"
"203","0.0311107","0"
"204","0.0310923","0"
"205","0.0310986","0"
"206","0.0311133","0"
"207","0.0311037","0"
"208","0.0310944","0"
"209","0.0310959","0"
"210","0.0311","0"
"211","0.0310956","0"
"212","0.0310985","0"
"213","0.0310907","0"
"214","0.0311063","0"
"215","0.0311007","0"
"216","0.0310945","0"
"217","0.0310827","0"
"218","0.0310928","0"
"219","0.0310977","0"
"220","0.0310834","0"
"221","0.0310825","0"
"222","0.031092","0"
"223","0.0310895","0"
"224","0.031084","0"
"225","0.0310822","0"
"226","0.0310868","0"
"227","0.0310757","0"
"228","0.0310798","0"
"229","0.0310917","0"
"230","0.0310816","0"
"231","0.0310728","0"
"232","0.0310802","0"
"233","0.0310749","0"
"234","0.031072","0"
"235","0.0310723","0"
"236","0.0310824","0"
"237","0.0310663","0"
"238","0.0310589","0"
"239","0.0310684","0"
"240","0.0310563","0"
"241","0.0310747","0"
"242","0.0310633","0"
"243","0.0310664","0"
"244","0.0310664","0"
"245","0.0310662","0"
"246","0.031065","0"
"247","0.031055","0"
"248","0.0310565","0"
"249","0.0310544","0"
"250","0.0310655","0"
"251","0.0310749","0"
"252","0.031056","0"
"253","0.0310509","0"
"254","0.0310455","0"
"255","0.0310545","0"
"256","0.0310501","0"
"257","0.0310362","0"
"258","0.0310496","0"
"259","0.0310413","0"
"260","0.031045","0"
"261","0.0310581","0"
"262","0.0310406","0"
"263","0.0310454","0"
"264","0.0310376","0"
"265","0.0310318","0"
"266","0.0310372","0"
"267","0.0310434","0"
"268","0.0310474","0"
"269","0.0310354","0"
"270","0.0310363","0"
"271","0.0310345","0"
"272","0.0310359","0"
"273","0.031023","0"
"274","0.0310417","0"
"275","0.031038","0"
"276","0.0310345","0"
"277","0.0310159","0"
"278","0.031037","0"
"279","0.0310338","0"
"280","0.0310261","0"
"281","0.0310198","0"
"282","0.0310289","0"
"283","0.0310385","0"
"284","0.0310303","0"
"285","0.0310169","0"
"286","0.0310166","0"
"287","0.0310169","0"
"288","0.0310162","0"
"289","0.0310251","0"
"290","0.0310118","0"
"291","0.0310161","0"
"292","0.0310354","0"
"293","0.0310182","0"
"294","0.0310136","0"
"295","0.0310156","0"
"296","0.0310244","0"
"297","0.0310146","0"
"298","0.0310172","0"
"299","0.031019","0"
"300","0.0310199","0"
"301","0.0310257","0"
"302","0.0310119","0"
"303","0.031012","0"
"304","0.0310168","0"
"305","0.0310106","0"
"306","0.0310103","0"
"307","0.031011","0"
"308","0.0310172","0"
"309","0.0310128","0"
"310","0.0310088","0"
"311","0.0310126","0"
"312","0.0310081","0"
"313","0.0310004","0"
"314","0.0310086","0"
"315","0.031017","0"
"316","0.0309977","0"
"317","0.0309984","0"
"318","0.0310099","0"
"319","0.0309944","0"
"320","0.0310081","0"
"321","0.0309974","0"
"322","0.0310021","0"
"323","0.0309937","0"
"324","0.030985","0"
"325","0.0309926","0"
"326","0.0309942","0"
"327","0.0309919","0"
"328","0.0309963","0"
"329","0.0309966","0"
"330","0.0309958","0"
"331","0.0309974","0"
"332","0.0309909","0"
"333","0.0309791","0"
"334","0.0309904","0"
"335","0.0309877","0"
"336","0.0310026","0"
"337","0.0309971","0"
"338","0.0309816","0"
"339","0.0309825","0"
"340","0.0309811","0"
"341","0.0309912","0"
"342","0.0309734","0"
"343","0.030978","0"
"344","0.0309751","0"
"345","0.0309767","0"
"346","0.0309841","0"
"347","0.0309852","0"
"348","0.0309787","0"
"349","0.0309802","0"
"350","0.0309655","0"
"351","0.0309731","0"
"352","0.0309731","0"
"353","0.030975","0"
"354","0.0309787","0"
"355","0.0309704","0"
"356","0.0309704","0"
"357","0.0309721","0"
"358","0.0309641","0"
"359","0.0309631","0"
"360","0.0309725","0"
"361","0.0309791","0"
"362","0.0309622","0"
"363","0.0309564","0"
"364","0.0309735","0"
"365","0.0309722","0"
"366","0.0309607","0"
"367","0.0309605","0"
"368","0.0309644","0"
"369","0.0309731","0"
"370","0.0309687","0"
"371","0.0309498","0"
"372","0.0309605","0"
"373","0.030951","0"
"374","0.0309629","0"
"375","0.0309494","0"
"376","0.0309614","0"
"377","0.0309627","0"
"378","0.0309745","0"
"379","0.0309523","0"
"380","0.0309526","0"
"381","0.0309662","0"
"382","0.0309564","0"
"383","0.030963","0"
"384","0.0309536","0"
"385","0.0309641","0"
"386","0.0309705","0"
"387","0.0309591","0"
"388","0.030953","0"
"389","0.0309543","0"
"390","0.0309678","0"
"391","0.0309515","0"
"392","0.0309517","0"
"393","0.0309574","0"
"394","0.0309601","0"
"395","0.0309607","0"
"396","0.0309559","0"
"397","0.0309554","0"
"398","0.0309514","0"
"399","0.0309528","0"
"400","0.0309648","0"
"401","0.0308447","0"
"402","0.0308199","0"
"403","0.0308206","0"
"404","0.0308222","0"
"405","0.0308162","0"
"406","0.0308176","0"
"407","0.0308108","0"
"408","0.0308127","0"
"409","0.0308002","0"
"410","0.030805","0"
"411","0.0308032","0"
"412","0.0308118","0"
"413","0.0308036","0"
"414","0.0308101","0"
"415","0.0308119","0"
"416","0.0308063","0"
"417","0.0308103","0"
"418","0.0307984","0"
"419","0.0307979","0"
"420","0.0308073","0"
"421","0.0308063","0"
"422","0.0308215","0"
"423","0.0308053","0"
"424","0.0307991","0"
"425","0.0307962","0"
"426","0.0308035","0"
"427","0.030803","0"
"428","0.0307895","0"
"429","0.0307997","0"
"430","0.0307933","0"
"431","0.0307914","0"
"432","0.0308093","0"
"433","0.0307968","0"
"434","0.030799","0"
"435","0.0307978","0"
"436","0.0307911","0"
"437","0.0307867","0"
"438","0.0308017","0"
"439","0.0308036","0"
"440","0.030794","0"
"441","0.03079","0"
"442","0.0307969","0"
"443","0.0307907","0"
"444","0.0307872","0"
"445","0.0307928","0"
"446","0.0308013","0"
"447","0.0307993","0"
"448","0.0307835","0"
"449","0.0307895","0"
"450","0.0307984","0"
"451","0.0307959","0"
"452","0.0307861","0"
"453","0.0307919","0"
"454","0.030795","0"
"455","0.0308025","0"
"456","0.0307894","0"
"457","0.0307831","0"
"458","0.0307886","0"
"459","0.0307814","0"
"460","0.0307948","0"
"461","0.0307805","0"
"462","0.0307887","0"
"463","0.0308026","0"
"464","0.030794","0"
"465","0.0307896","0"
"466","0.0307879","0"
"467","0.0307921","0"
"468","0.0307896","0"
"469","0.030794","0"
"470","0.0307902","0"
"471","0.0308013","0"
"472","0.0307992","0"
"473","0.0307935","0"
"474","0.0307857","0"
"475","0.030793","0"
"476","0.0308009","0"
"477","0.0307865","0"
"478","0.0307864","0"
"479","0.030798","0"
"480","0.0307971","0"
"481","0.03079","0"
"482","0.0307895","0"
"483","0.0307959","0"
"484","0.0307855","0"
"485","0.0307931","0"
"486","0.0308048","0"
"487","0.0307937","0"
"488","0.0307885","0"
"489","0.0307967","0"
"490","0.0307931","0"
"491","0.0307922","0"
"492","0.030789","0"
"493","0.0308009","0"
"494","0.0307901","0"
"495","0.030778","0"
"496","0.0307946","0"
"497","0.030782","0"
"498","0.0307997","0"
"499","0.0307891","0"
"500","0.0307962","0"
